genre,mID
Comedy,0424823
Crime,0424823
Sport,0424823
Drama,0907694
Romance,0907694
Adventure,11779248
Family,11779248
Fantasy,11779248
Musical,11779248
Romance,11779248
Adventure,0780511
Drama,0780511
Drama,14161564
Mystery,14161564
Thriller,14161564
Drama,0039896
Film-Noir,0039896
Romance,0039896
Horror,0085382
Thriller,0085382
Biography,5545398
Drama,5545398
History,5545398
Music,5545398
Animation,1401113
Action,1401113
Adventure,1401113
Drama,1401113
Fantasy,1401113
Horror,1401113
Action,2357423
Sci-Fi,2357423
Thriller,2357423
Crime,17275654
Drama,17275654
Thriller,17275654
Adventure,1927093
Comedy,1927093
Horror,1927093
Comedy,0084228
Drama,0084228
Romance,0084228
Documentary,3253624
Crime,3253624
Comedy,0101591
Horror,0101591
Sci-Fi,0101591
Adventure,0052722
Family,0052722
Fantasy,0052722
Romance,0052722
Comedy,11628854
Drama,11628854
Adventure,0061376
Drama,0061376
Animation,0403703
Action,0403703
Adventure,0403703
Family,0403703
Fantasy,0403703
Thriller,0403703
Comedy,0048705
Musical,0048705
Romance,0048705
Drama,0081975
Mystery,0081975
Thriller,0081975
Thriller,6012750
Comedy,1592873
Drama,1592873
Romance,1592873
Comedy,3138900
Crime,3138900
Drama,3138900
Action,3859980
Adventure,3859980
Drama,3859980
History,3859980
Comedy,1769363
Drama,1769363
Romance,1769363
Horror,9898844
Horror,2341664
Horror,1204977
Mystery,1204977
Thriller,1204977
Sci-Fi,16442600
Animation,14331144
Action,14331144
Fantasy,14331144
Adventure,0054809
Romance,0054809
Action,1136608
Sci-Fi,1136608
Thriller,1136608
Comedy,1430070
Drama,1430070
Comedy,0089167
Drama,4992060
Fantasy,4992060
Horror,4992060
Romance,4992060
Thriller,4992060
Animation,0193253
Drama,0193253
Sci-Fi,0193253
Thriller,0193253
Drama,5478478
Western,5478478
Adventure,0072515
Sci-Fi,0072515
Thriller,0072515
Comedy,10009030
Horror,10009030
Sci-Fi,10009030
Short,6089002
Comedy,6089002
Drama,6089002
Action,1909015
Crime,1909015
Drama,1909015
Sci-Fi,12989912
Animation,0220218
Action,0220218
Crime,0220218
Sci-Fi,0220218
Thriller,0220218
Action,7550000
Crime,7550000
Sci-Fi,7550000
Thriller,7550000
Action,0386005
Crime,0386005
Thriller,0386005
Drama,3249158
Romance,3249158
Horror,9551424
Sci-Fi,9551424
Fantasy,0072709
Horror,0072709
Mystery,0072709
Sci-Fi,0072709
Mystery,0059496
Thriller,0059496
Comedy,0031725
Romance,0031725
Action,8031130
Adventure,8031130
Thriller,8031130
Drama,1447791
Horror,1447791
Thriller,1447791
Crime,9139586
Thriller,9139586
Drama,0058620
Horror,0058620
Thriller,0058620
Documentary,6258754
Animation,6258754
Fantasy,6258754
Comedy,0062737
Family,0062737
Fantasy,0062737
Comedy,0067242
Mystery,0067242
Animation,1618435
Adventure,1618435
Comedy,1618435
Family,1618435
Fantasy,1618435
Mystery,1618435
Romance,1618435
Thriller,1618435
Animation,0974662
Drama,0974662
Family,0974662
Fantasy,0974662
Drama,0050530
Fantasy,0050530
Horror,0050530
Sci-Fi,0050530
Action,0090213
Comedy,0090213
Drama,0090213
Action,0087451
Adventure,0087451
Comedy,0087451
Romance,0087451
Sci-Fi,0087451
Comedy,0191133
Drama,0191133
Music,0191133
Romance,0191133
Animation,0344854
Adventure,0344854
Comedy,0344854
Family,0344854
Fantasy,0344854
Action,0104815
Crime,0104815
Thriller,0104815
Drama,0077132
Horror,0077132
Romance,0077132
Comedy,0119535
Crime,0119535
Fantasy,0119535
Romance,0119535
Action,14348734
Horror,14348734
Drama,5153288
History,5153288
Romance,5153288
Thriller,5153288
Comedy,9466968
Drama,9466968
Fantasy,9466968
Romance,9466968
Action,1648190
Adventure,1648190
Fantasy,1648190
Sci-Fi,1648190
Western,1648190
Horror,0062833
Horror,0047149
Mystery,0047149
Sci-Fi,0047149
Action,2317225
Drama,2317225
Sci-Fi,2317225
Thriller,2317225
Animation,0075545
Family,0075545
Musical,0075545
Comedy,0099334
Drama,0099334
History,0099334
Romance,0099334
War,0099334
Action,0069986
Adventure,0069986
Sci-Fi,0069986
Thriller,0069986
Action,1736647
Adventure,1736647
Fantasy,1736647
Thriller,1736647
Romance,0116294
Sci-Fi,0116294
Drama,2300165
Romance,2300165
Biography,0117039
Drama,0117039
Thriller,0117039
War,0117039
Crime,6986698
Drama,6986698
History,6986698
Romance,6986698
Action,8804580
Horror,8804580
Sci-Fi,8804580
Thriller,8804580
Animation,4957236
Short,4957236
Fantasy,4957236
Sci-Fi,4957236
Action,3679060
Adventure,3679060
Comedy,3679060
Drama,0875103
Mystery,0875103
Romance,0875103
Action,11579538
Adventure,11579538
Crime,11579538
Thriller,11579538
Adventure,1268799
Comedy,1268799
Action,0066886
Crime,0066886
Mystery,0066886
Thriller,0066886
Western,0066886
Comedy,4701660
Drama,4701660
Fantasy,4701660
Romance,4701660
Animation,2096673
Adventure,2096673
Comedy,2096673
Drama,2096673
Family,2096673
Fantasy,2096673
Comedy,7344288
Sci-Fi,7344288
Drama,0089360
Mystery,0089360
Thriller,0089360
Comedy,4357714
Fantasy,4357714
Romance,6478450
Sci-Fi,6478450
Thriller,6478450
Action,1397514
Adventure,1397514
Comedy,1397514
Family,1397514
Fantasy,1397514
Sci-Fi,1397514
Comedy,3099498
Horror,3099498
Drama,0350193
Romance,0350193
Romance,19121744
Adventure,0059977
Family,0059977
Action,0070034
Crime,0070034
Drama,0070034
Thriller,0070034
Comedy,0377744
Drama,0377744
Fantasy,0377744
Mystery,0377744
Adventure,0045094
Comedy,0045094
Fantasy,0045094
Musical,0045094
Comedy,0045822
Musical,0045822
Romance,0045822
Drama,1220214
Fantasy,1220214
Horror,1220214
Action,5338744
Horror,5338744
Sci-Fi,5338744
Thriller,5338744
Action,0066767
Crime,0066767
Thriller,0066767
Crime,8259142
Drama,8259142
Thriller,8259142
Action,7867360
Horror,7867360
Sci-Fi,7867360
Thriller,7867360
Comedy,0427944
Drama,0427944
Action,6710826
Horror,6710826
Sci-Fi,6710826
Thriller,6710826
Action,0403016
Drama,0403016
Romance,0403016
Sport,0403016
Crime,0105585
Mystery,0105585
Thriller,0105585
Drama,1964624
Mystery,1964624
Thriller,1964624
Action,0084684
Crime,0084684
Horror,0084684
Sci-Fi,0084684
Thriller,0084684
Drama,0405676
Thriller,0405676
Crime,13289248
Drama,13289248
Comedy,0239496
Fantasy,0239496
Horror,0239496
Drama,2495104
Romance,2495104
Sci-Fi,2495104
Comedy,0078446
Music,0078446
Horror,0065669
Action,0091780
Crime,0091780
Drama,0091780
Mystery,0091780
Thriller,0091780
Action,0180052
Comedy,0180052
Sci-Fi,0180052
Comedy,0062362
Musical,0062362
Romance,0062362
Action,9274670
Drama,9274670
Thriller,9274670
Action,12459328
Horror,12459328
Thriller,12459328
Biography,0174856
Drama,0174856
Sport,0174856
Action,0330793
Crime,0330793
Drama,0330793
Thriller,0330793
Action,1390411
Adventure,1390411
Biography,1390411
Drama,1390411
History,1390411
Action,0082199
Adventure,0082199
Comedy,0082199
Drama,0082199
Family,0082199
Romance,0082199
Horror,0082498
Mystery,0082498
Thriller,0082498
Action,13865736
Sci-Fi,13865736
Thriller,13865736
War,13865736
Comedy,0034881
Fantasy,0034881
Romance,0034881
Action,1310502
Adventure,1310502
Fantasy,1310502
Animation,0290281
Adventure,0290281
Comedy,0290281
Family,0290281
Fantasy,0290281
Comedy,0107387
Fantasy,0107387
Horror,0107387
Comedy,0070334
Crime,0070334
Drama,0070334
Mystery,0070334
Thriller,0070334
Animation,1278060
Action,1278060
Crime,1278060
Drama,1278060
Horror,1278060
Mystery,1278060
Thriller,1278060
Crime,0058649
Drama,0058649
Mystery,0058649
Thriller,0058649
Crime,0870204
Drama,0870204
Thriller,0870204
Comedy,2052932
Crime,2052932
Mystery,2052932
Thriller,2052932
Comedy,0071938
Horror,0071938
Comedy,2828996
Fantasy,2828996
Horror,2828996
Family,0088979
Sci-Fi,0088979
Mystery,0167752
Thriller,0167752
Adventure,2180411
Comedy,2180411
Drama,2180411
Fantasy,2180411
Musical,2180411
Drama,0411705
Music,0411705
Romance,0411705
Action,12354406
Adventure,12354406
Crime,12354406
Drama,12354406
Thriller,7420342
Comedy,0091949
Family,0091949
Sci-Fi,0091949
Action,1448755
Crime,1448755
Thriller,1448755
Biography,13207736
Crime,13207736
Drama,13207736
Thriller,13207736
Adventure,0119718
Comedy,0119718
Family,0119718
Horror,0074815
Drama,5566778
Horror,5566778
Mystery,5566778
Sci-Fi,5566778
Thriller,5566778
Sci-Fi,0085426
Horror,0054673
Sci-Fi,0054673
Film-Noir,0042994
Mystery,0042994
Thriller,0042994
Crime,0896798
Mystery,0896798
Thriller,0896798
Comedy,0070460
Drama,0070460
Romance,0070460
Animation,0414853
Adventure,0414853
Comedy,0414853
Drama,0414853
Family,0414853
Drama,0417433
Romance,0417433
Sport,0417433
Drama,4411596
Mystery,4411596
Romance,4411596
Thriller,4411596
Adventure,0080603
Horror,0080603
Mystery,0080603
Thriller,0080603
Animation,0083931
Adventure,0083931
Fantasy,0083931
Drama,0085032
Romance,0085032
Action,2133326
Adventure,2133326
Comedy,2133326
Fantasy,2133326
Sci-Fi,2133326
Crime,1661420
Drama,1661420
Drama,0913425
Romance,0913425
Thriller,0913425
Action,1428538
Fantasy,1428538
Horror,1428538
Drama,0094667
Mystery,0094667
Thriller,0094667
Comedy,10720914
Crime,10720914
Mystery,10720914
Thriller,10720914
Action,3323638
Horror,3323638
Thriller,3323638
Action,2938956
Thriller,2938956
Action,0103184
Comedy,0103184
Crime,0103184
Mystery,0103184
Animation,11792512
Adventure,11792512
Crime,3390376
Drama,3390376
Thriller,3390376
Drama,0976051
Romance,0976051
Fantasy,0083144
Horror,0083144
Mystery,0083144
Thriller,0083144
Drama,0185125
Drama,0283015
Sci-Fi,0283015
Comedy,0112913
Crime,0112913
Drama,0112913
Romance,0112913
Crime,0157016
Drama,0157016
Thriller,0157016
Action,0082247
Adventure,0082247
Crime,0082247
Thriller,0082247
Western,0082247
Drama,0102175
Romance,0102175
Action,0111512
Comedy,0111512
Crime,0086153
Drama,0086153
Music,0086153
Romance,0086153
Drama,6818118
Fantasy,6818118
Romance,6818118
Drama,0053459
Horror,0053459
Drama,0041996
War,0041996
Drama,1688612
Romance,1688612
Animation,0775489
Drama,0775489
Fantasy,0775489
Action,13113298
Sci-Fi,13113298
Drama,8522820
History,8522820
Mystery,8522820
Romance,8522820
Thriller,8522820
Action,2620204
Adventure,2620204
Fantasy,2620204
Sci-Fi,2620204
Action,2011970
Adventure,2011970
Family,2011970
Fantasy,2011970
Romance,2011970
Sci-Fi,2011970
Drama,0055230
Horror,0055230
Romance,0055230
Thriller,0055230
Comedy,0247638
Family,0247638
Romance,0247638
Comedy,0099165
Drama,0099165
Romance,0099165
Animation,0064806
Adventure,0064806
Comedy,0064806
Family,0064806
Fantasy,0064806
Musical,0064806
Drama,0082416
Romance,0082416
Adventure,0081353
Comedy,0081353
Family,0081353
Fantasy,0081353
Musical,0081353
Romance,0081353
Crime,5221894
Drama,5221894
Mystery,5221894
Thriller,5221894
Animation,10973152
Action,10973152
Drama,10973152
Fantasy,10973152
Mystery,10973152
Romance,10973152
Horror,0081515
Mystery,0081515
Thriller,0081515
Comedy,3960412
Drama,3960412
Musical,3960412
Drama,10406596
Horror,10406596
Crime,0067800
Drama,0067800
Thriller,0067800
Action,0063060
Adventure,0063060
Drama,0063060
Romance,0063060
War,0063060
Adventure,0469263
Drama,0469263
Sci-Fi,0469263
Crime,1126596
Drama,1126596
Horror,4922444
Thriller,4922444
Comedy,9041792
Crime,9041792
Crime,0097626
Drama,0097626
Thriller,0097626
Comedy,0323998
Crime,0323998
Mystery,0323998
Animation,0082009
Drama,0082009
History,0082009
Music,0082009
Musical,0082009
Crime,10717738
Mystery,10717738
Thriller,10717738
Animation,0430779
Adventure,0430779
Comedy,0430779
Drama,0430779
Family,0430779
Fantasy,0430779
Sport,0430779
Animation,0345950
Adventure,0345950
Comedy,0345950
Family,0345950
Fantasy,0345950
Comedy,0171433
Drama,0171433
Romance,0171433
Action,0099371
Drama,0099371
Sport,0099371
Crime,0099797
Drama,0099797
Romance,0099797
Thriller,0099797
Drama,1355630
Fantasy,1355630
Music,1355630
Romance,1355630
Sci-Fi,1355630
Documentary,11302324
Adventure,11302324
Comedy,11302324
Animation,0061199
Short,0061199
Comedy,0061199
Family,0061199
Musical,0061199
Animation,0249516
Action,0249516
Adventure,0249516
Comedy,0249516
Family,0249516
Fantasy,0249516
Mystery,0249516
Drama,15739384
Comedy,0085959
Musical,0085959
Horror,9352356
Thriller,9352356
Action,11242718
Crime,11242718
Thriller,11242718
Western,11242718
Family,0052427
Fantasy,0052427
Musical,0052427
Action,1280558
Crime,1280558
Drama,1280558
Mystery,1280558
Thriller,1280558
Horror,1136684
Thriller,1136684
Mystery,14799960
Romance,14799960
Action,7283064
Adventure,7283064
Drama,7283064
History,7283064
Biography,4084744
Drama,4084744
Romance,4084744
War,4084744
Short,8108554
Crime,8108554
Drama,9721776
Romance,9721776
Animation,4661600
Short,4661600
Action,4661600
Family,4661600
Fantasy,4661600
Thriller,4661600
Drama,10356564
Mystery,10356564
Thriller,10356564
Action,2390334
Drama,2390334
Thriller,2390334
Crime,0489664
Drama,0489664
Thriller,0489664
Comedy,14596320
Drama,0024727
Horror,0024727
Mystery,0024727
Romance,0024727
Sci-Fi,0024727
Sci-Fi,14107334
Action,3531824
Adventure,3531824
Crime,3531824
Drama,3531824
Thriller,3531824
Action,3731562
Adventure,3731562
Fantasy,3731562
Sci-Fi,3731562
Drama,0085549
Music,0085549
Romance,0085549
Animation,12011442
Action,12011442
Fantasy,12011442
Drama,2799012
Horror,2799012
Mystery,2799012
Thriller,2799012
Comedy,9887520
Romance,9887520
Action,8829128
Adventure,8829128
History,8829128
War,8829128
Comedy,0049815
Romance,0049815
Drama,0049815
Animation,3139086
Action,3139086
Adventure,3139086
Crime,3139086
Family,3139086
Sci-Fi,3139086
Thriller,3139086
Comedy,13131636
Crime,13131636
Drama,13131636
Animation,0052374
Adventure,0052374
Fantasy,0052374
Sci-Fi,0052374
Action,0080892
Adventure,0080892
Drama,0080892
Comedy,0082801
Animation,1458796
Crime,1458796
Drama,1458796
Mystery,1458796
Thriller,1458796
Comedy,0166396
Adventure,0970416
Drama,0970416
Sci-Fi,0970416
Thriller,0970416
Action,13623128
Adventure,13623128
Drama,13623128
Fantasy,13623128
Sci-Fi,13623128
Action,4819498
Adventure,4819498
Drama,4819498
Fantasy,4819498
Animation,11398800
Drama,11398800
Sci-Fi,11398800
Crime,0066735
Mystery,0066735
Thriller,0066735
Animation,14550644
Drama,14550644
Horror,14550644
Mystery,14550644
Thriller,14550644
Animation,7513452
Drama,7513452
Romance,7513452
Action,1258972
Action,0093435
Adventure,0093435
Crime,0093435
Drama,0093435
Thriller,0093435
Comedy,0082100
Drama,0082100
Romance,0082100
Animation,0029912
Comedy,0029912
Musical,0029912
Romance,0029912
Action,0417741
Adventure,0417741
Family,0417741
Fantasy,0417741
Mystery,0417741
Action,0069792
Crime,0069792
Drama,0069792
Thriller,0069792
Comedy,0104952
Crime,0104952
Comedy,0413099
Family,0413099
Fantasy,0413099
Action,7469828
Crime,7469828
Drama,7469828
Comedy,10919362
Drama,10919362
Romance,10919362
Drama,12861036
Fantasy,12861036
History,12861036
Romance,12861036
Drama,2160181
Mystery,2160181
Short,0495241
Horror,0495241
Thriller,0495241
Mystery,0079437
Romance,0079437
Thriller,0079437
Drama,13696378
Crime,0806910
Drama,0806910
Mystery,0806910
Thriller,0806910
Drama,1233487
Romance,1233487
Horror,11760866
Mystery,11760866
Thriller,11760866
Crime,1129398
Drama,1129398
Thriller,1129398
Drama,0120620
Mystery,0120620
Thriller,0120620
Crime,0054460
Drama,0054460
Thriller,0054460
Animation,5613056
Short,5613056
Family,5613056
Drama,10763618
Romance,10763618
Comedy,0093516
Fantasy,0093516
Romance,0093516
Comedy,5643380
Drama,5643380
Romance,5643380
Horror,15327382
Comedy,0265029
Romance,0265029
Drama,0870984
Horror,0870984
Thriller,0870984
Animation,12969958
Action,0442674
Crime,0442674
Drama,0442674
Comedy,1757831
Horror,1757831
Documentary,14598224
Horror,14598224
Thriller,14598224
Crime,0313443
Drama,0313443
Mystery,0313443
Thriller,0313443
Action,0080513
Drama,0080513
Sci-Fi,0080513
Action,4600952
Adventure,4600952
Comedy,4600952
Fantasy,4600952
Sci-Fi,4600952
Thriller,4600952
Animation,10533976
Adventure,10533976
Drama,11266868
Sci-Fi,11266868
Thriller,11266868
Horror,1188990
Thriller,1188990
Action,2628316
Crime,2628316
Drama,2628316
Drama,0069946
Sci-Fi,0069946
Thriller,0069946
Comedy,0365748
Horror,0365748
Crime,0097332
Drama,0097332
Mystery,0097332
Thriller,0097332
Action,0098194
Adventure,0098194
Comedy,0098194
Romance,0098194
Comedy,2190838
Horror,2190838
Musical,2190838
Mystery,2190838
Action,7099566
Adventure,7099566
Crime,7099566
Drama,7099566
Thriller,7099566
Action,1286130
Adventure,1286130
Drama,1286130
Romance,1286130
Sci-Fi,1286130
Drama,5776858
Romance,5776858
Biography,1991031
Comedy,1991031
Drama,1991031
Fantasy,1991031
Horror,1991031
Mystery,1991031
Sci-Fi,1991031
Thriller,1991031
Horror,0050414
Sci-Fi,0050414
Adventure,1014775
Comedy,1014775
Drama,1014775
Family,1014775
Romance,1014775
Family,0037879
Animation,0037879
Short,0037879
Comedy,0037879
Comedy,0449059
Drama,0449059
Biography,0104523
Horror,0104523
Mystery,0104523
Sci-Fi,0104523
Comedy,5117428
Drama,5117428
Music,5117428
Drama,1852770
Horror,1852770
Romance,1852770
Thriller,1852770
Comedy,0165874
Sci-Fi,0165874
Adventure,0089153
Drama,0089153
Crime,10572658
Drama,10572658
Thriller,10572658
