language,mID
Hungarian,0077531
Lithuanian,0077531
Latin,0077531
Italian,0077531
English,0098137
English,6958212
Aboriginal,6958212
Danish,0236027
English,7149066
French,7149066
English,0044837
English,0094962
Swahili,1813757
English,1813757
English,8142318
English,0473075
English,0068131
Turkish,13304286
English,1712261
Spanish,1712261
Russian,1712261
English,5516328
Italian,0076749
English,0097824
English,0075511
English,0077610
English,0107756
French,0107756
Mandarin,2017561
English,9074360
English,0090527
English,12822168
Russian,11905962
Latin,11905962
None,0863136
English,3809276
English,15669534
Japanese,4439120
English,0822858
English,0490076
English,0123099
French,0056165
English,1300853
Russian,3560686
English,0100802
English,2381213
English,0115491
English,3216920
Arabic,0104797
English,0104797
English,0056961
English,1610996
English,9779516
English,0057427
English,0120663
English,3203620
English,0337909
English,0118509
Spanish,3708528
English,0139388
Norwegian,4028464
English,14041896
English,0123964
English,11799110
English,0120757
English,0076809
German,0119472
English,0119472
English,0071200
Afrikaans,4538292
English,4538292
English,3708886
Spanish,3708886
English,0905372
Norwegian,0905372
Danish,0905372
English,1700841
English,14932528
Japanese,12448470
English,0072000
English,0041368
Italian,0072349
Japanese,0095262
English,3758542
Spanish,10952782
English,0412536
Italian,0412536
Arabic,0412536
Latin,0412536
French,0412536
English,4180298
English,11327514
Arabic,11327514
English,13623772
English,12295244
English,1702439
Portuguese,1702439
English,0462335
English,0374692
Russian,0374692
English,1582271
English,0103460
English,1308667
English,1029241
Thai,1029241
English,1277953
Spanish,1277953
English,4669252
English,0384504
Mandarin,0384504
Shanghainese,0384504
English,7460912
English,1227183
English,0409379
English,8431078
Malayalam,12625756
English,0430357
Spanish,0430357
English,0455407
English,1104806
French,1104806
Japanese,14694762
English,0421576
English,0103002
English,0101846
German,0454931
English,0046534
Spanish,0046534
Serbo-Croatian,0067958
English,0067958
Russian,0067958
German,0067958
Spanish,2514338
Danish,2514338
French,2514338
Kikuyu,3722614
English,3722614
Turkish,1784141
English,6038226
English,0048347
Italian,7270808
German,7270808
French,7270808
English,8106534
Turkmen,8106534
Cantonese,8106534
Italian,8106534
Spanish,8106534
Ukrainian,8106534
French,8106534
English,0492044
English,0036260
Portuguese,0036260
English,0271027
French,0271027
Mandarin,0271027
English,9357432
English,0395495
Sanskrit,0395495
English,0066921
Malayalam,4186118
Tamil,4186118
English,4186118
English,1618371
English,0292610
English,10398318
Japanese,0079833
English,0079833
French,0079833
English,1120985
English,0295297
Latin,0295297
English,0265459
English,12926794
English,0038492
French,0038492
Dutch,0038492
English,0059764
Hindi,0347473
English,10245722
English,0095705
English,0050957
English,0205177
Spanish,0205177
English,0120737
Sindarin,0120737
Dutch,11054164
English,11054164
English,14949262
English,0072325
French,0062229
English,10231726
English,0088568
English,0075696
English,0120753
English,0182000
English,10299528
English,0114345
English,0250323
English,11014390
English,6945708
Korean,9899340
English,1100053
French,0079820
English,13622958
Japanese,2552240
English,0102279
English,0080842
English,18183896
English,0457495
Korean,0365376
English,1777604
English,0089378
German,0089378
English,1715336
English,10107022
French,10107022
Japanese,9648078
Italian,0069253
English,13831544
English,0831387
Japanese,0831387
Mandarin,3469910
English,3563262
Arabic,3563262
French,3563262
English,0084637
English,9775360
English,0093467
English,0065322
English,9362722
English,0092214
English,3839880
English,3800796
English,1093906
English,0067384
Italian,0067384
English,2333508
English,8332666
English,14852808
English,0278504
English,0064639
English,6772804
Chinese,6772804
German,6772804
French,2262345
English,2262345
English,0993846
French,0993846
English,0075342
English,0120907
English,13452446
English,1509767
English,15547806
Russian,15547806
English,0048028
French,4579480
English,0070438
English,0064310
English,11999258
German,11999258
English,0118747
Russian,0118747
English,2948712
Lithuanian,2948712
English,0433400
English,0064782
English,5090166
English,1596343
Portuguese,1596343
Spanish,1596343
Italian,1596343
French,1596343
English,6294822
English,0290212
English,2460164
English,0105323
Sicilian,0073817
Italian,0073817
French,0073817
English,0101316
French,0101316
English,0791134
English,0112209
English,4912910
French,4912910
Finnish,1401143
English,1401143
English,13622964
English,3315020
English,0061523
French,0061523
English,0106983
Hindi,0449994
Urdu,0449994
English,0060288
English,3300542
Italian,3300542
French,3300542
Japanese,3300542
English,0362355
Arabic,1770672
English,1770672
English,0096446
English,15318952
English,0108186
English,1294226
English,0093756
Japanese,5084170
English,4089722
English,2234048
Italian,0068971
English,5838588
"Norse, Old",5838588
English,1925431
English,0095060
English,1409024
Ukrainian,1409024
English,3427252
English,0103060
Japanese,1988235
English,1988235
English,0034398
Hindi,7919680
Malayalam,7919680
English,0417225
Estonian,11020466
English,2992252
Swedish,9325320
German,9325320
English,9425078
English,7510346
English,14591594
English,9458062
Danish,9855978
English,0100107
English,0023622
Italian,0023622
French,0023622
Russian,0023622
Spanish,0023622
German,0023622
Dutch,10795304
English,0081376
Italian,0069343
English,7959026
Spanish,7959026
English,1663625
Swedish,13357236
English,6712512
English,4158594
English,3451230
English,0106684
English,6012244
Arabic,6012244
Russian,6012244
English,0062883
English,2034139
English,13648224
English,0087903
French,0087903
English,0059821
English,0234215
French,0234215
Japanese,0058430
English,13556320
English,0096550
English,4062536
English,7134194
English,7296862
English,13922510
English,3381008
Ukrainian,3381008
English,0041094
English,11591424
English,0275847
Hawaiian,0275847
English,6560164
Punjabi,15523186
English,0379557
Croatian,0098625
English,0098625
French,0098625
Latin,0098625
English,1706601
Japanese,12643520
Japanese,0061868
English,0061868
English,7242816
Spanish,9683478
English,9683478
Mandarin,9683478
French,9683478
Hindi,9683478
English,4971344
Russian,4971344
English,0382937
French,8335218
Kurdish,8335218
English,8335218
Arabic,8335218
English,0119013
Italian,0119013
English,0420293
English,4255110
English,0248667
French,0248667
Swahili,0248667
English,7211930
English,9704568
Thai,7717440
English,7717440
Mandarin,7717440
English,15791034
English,18450678
Thai,11546860
English,1169809
Swedish,0113720
English,0113720
German,0113720
English,0070656
English,0120773
Spanish,0120773
English,0049452
English,3662308
Spanish,3662308
English,1368440
Russian,1368440
English,0113677
Finnish,0441925
English,0077234
English,0918575
English,0120515
English,1555186
English,7747832
English,14681924
English,7390588
Chinese,7390588
English,7616148
English,1013743
German,1013743
Spanish,1013743
English,0055200
English,9815998
English,5090568
English,12971802
Spanish,12971802
English,0775552
English,0068595
Spanish,0098251
English,0098251
English,0427152
French,0167565
English,0090334
English,0112194
English,1361469
French,0101764
Cantonese,0101764
English,0101764
Japanese,2668134
English,0120184
English,0277027
Korean,4339192
English,3076658
Spanish,3076658
English,2962726
Russian,2962726
English,2465146
English,7547410
Spanish,7547410
Quechua,7547410
English,0324127
English,4638148
English,12951846
Turkish,0932936
Latin,0932936
English,0932936
French,0932936
German,0932936
Arabic,0932936
Spanish,0932936
English,0069436
Apache languages,0069436
French,0371552
English,0371552
English,0413895
English,0283644
English,7157146
English,4257940
English,0201694
French,0091830
English,0091830
Spanish,0091830
German,0091830
English,0119588
Italian,0119588
Korean,15140592
English,0127919
English,8356942
Chinese,8356942
Spanish,8356942
French,8356942
German,8356942
Arabic,8356942
English,8368406
English,0160393
English,13259622
English,0817177
English,0096681
English,0116722
Latin,0116722
English,0134847
Arabic,0134847
English,0032553
Esperanto,0032553
Latin,0032553
English,0395585
French,0395585
English,0120724
English,0355295
French,0355295
German,0355295
Italian,0355295
English,10160974
English,0100514
English,7737786
Spanish,7737786
Russian,7737786
English,0112519
English,0091814
English,0120647
Russian,0120647
English,11261830
English,0097174
English,3021686
English,15399898
Portuguese,0082912
English,1498878
English,0818165
Hebrew,1135989
English,1135989
Arabic,1135989
Russian,1135989
English,3111516
Turkish,6162588
English,5580688
English,4465572
Danish,0056405
English,0056405
English,0052027
Japanese,12020368
English,0068646
Italian,0068646
Latin,0068646
English,0031398
Swedish,8325442
English,8325442
French,0100623
English,0100623
Greek,0100623
English,0173716
English,0117880
Korean,0451094
English,0451094
Japanese,0451094
English,0082818
English,0103064
Spanish,0103064
English,2476706
Italian,0065553
English,1187064
English,1292566
English,0160429
Arabic,2192570
English,2192570
English,4218572
Spanish,4218572
Polish,4218572
Romany,0485323
Japanese,0485323
German,0485323
Japanese,1690397
English,0145600
Chinese,6142094
English,6142094
English,6566576
English,0800369
English,0077800
Portuguese,0077800
Italian,0077800
English,5716280
English,1133985
English,4552524
English,0104627
French,0067592
English,0795461
Spanish,0795461
Latin,0795461
English,0086393
Italian,0086393
Spanish,0086393
English,0035665
Mandarin,0109688
Cantonese,0109688
Spanish,0995829
English,0368447
English,0053219
French,0053219
English,0090594
English,0176357
English,0109965
English,0467200
English,0075584
English,6857112
English,0840149
