locationID,mID
34,0429573
36,12298506
,14405338
12,0102820
4,0080503
50,0190590
9,0430304
368,1877543
47,0013086
3,0102789
30,0108358
,0314015
,1865543
3,3397918
3,0118290
37,2246673
22,0081529
,9305634
4,0060818
12,4214834
,11833494
3,6518270
153,0493430
8,4481414
8,14001894
3,0038435
,3118452
47,1285241
,2203927
29,3697626
,11057302
,13598976
7,0061391
615,0114086
4,2380247
523,2178470
987,0079477
36,1754264
,17520694
8,13249596
12,1740476
59,0096037
9,0376994
3,0113376
3,0073760
58,0080646
4,2180994
94,4439620
3,6408226
3,2226417
,8185098
132,0869977
,0327386
146,5829032
,0134928
6,1518812
54,7937254
47,0087129
,0280345
190,0199753
4,3079016
,5807780
,5526028
9,1122836
215,0175663
37,14138650
10,0091042
69,0062782
3,0106873
153,6146590
,13949358
4,0079522
8,1276434
187,0343660
44,1535108
148,5390504
897,0079153
7,0423651
988,0272839
3,0088478
3,0165929
,0167922
,1037116
26,1931435
96,0060675
,14901058
53,10737918
3,1190536
41,1422136
400,3947356
3,2097307
36,0102388
989,0189998
130,0865554
4,0108162
3,0295427
30,0034583
3,0099648
,5481184
167,1905041
3,0112697
,0092480
3,0046639
547,12258710
,10052928
22,0090601
4,3152624
,5798014
12,0119837
3,0120805
,0164295
203,13070038
3,0082159
9,0454945
4,0105414
73,7042862
,0188478
22,0122933
,15132736
4,0058083
69,14123284
,9130542
9,13392012
285,0068122
22,0063210
110,0087727
3,2304517
4,0180093
30,0120430
990,4669788
149,0103743
3,0026216
134,3646836
58,0092226
,1155650
7,13659918
,0950701
,18924008
64,2893780
991,0325710
,0143127
,0090521
4,0090638
,0185481
4,0171359
,3040130
,13533944
7,1877830
,16755970
69,14061008
64,0080024
992,7988304
3,0089981
123,1625150
,16529222
,1401106
6,1185836
,0195248
,0389790
3,0059878
128,8615822
4,0183649
19,1029360
,6157970
,5537228
7,1073105
364,0293007
,6889072
,7389694
,15163764
,0036295
49,0057443
993,7216068
3,0810988
9,13526660
36,2802136
994,0071950
3,0065148
8,1714206
,15042214
64,1588398
54,0076740
,13275406
,0084070
6,0106834
4,1602472
,0902272
,7365860
3,0094612
8,0780607
3,0078490
43,1079444
995,13217756
176,0129686
62,1645170
19,0120797
4,0085049
53,0923811
,1934381
996,0063794
19,1300851
3,0138797
27,1544608
12,4994992
380,0065622
,1977094
592,12412166
4,5301662
3,0092666
358,3741834
997,3146360
187,0090738
78,0058985
3,0209475
7,0203248
7,7515456
7,0988045
3,2204379
21,12809802
998,0120731
3,0367631
3,0038008
,1056437
4,0887883
73,10366460
187,0057318
9,0775362
9,0814255
3,0095716
3,0069557
43,1148204
,1230204
30,0048703
3,0472198
19,3733778
3,5265898
3,0093072
3,5039578
116,0959601
224,14253846
47,3141498
,0462271
158,4900982
9,1959332
21,2076220
219,0086978
665,8368394
3,0077578
12,0073600
39,0082200
,5175450
59,0095286
154,0075656
999,0844794
37,1413495
3,0243585
,17079602
3,0082235
1000,0249241
7,0068502
68,0200469
1001,2193418
,6727598
298,0377062
19,8493998
923,0224859
1002,13829262
40,0118826
68,0100631
187,1243974
9,0242998
3,0033045
,10023286
,10567894
8,2072233
71,9794630
326,1790885
494,0344510
3,0041625
678,0217579
7,11640208
,1458167
27,0053779
,12669884
4,1979388
,7304274
,3322904
7,0098090
32,1164999
227,12837582
36,11358390
8,0968264
3,0120812
,4189570
1003,4399952
17,14230388
1004,2248739
,4779924
1005,0043809
1006,0338763
3,0329691
3,0780595
,13475452
15,1390539
3,0054462
3,0257106
140,0106557
,16027074
73,0318283
149,3328442
9,0439815
,5797194
7,6699278
,8023090
,6603378
3,0094715
17,0080931
41,1462764
8,0422093
21,0091497
,7018434
963,0086585
61,0074050
,0072419
112,5740852
4,2989524
36,0397101
,10405022
173,0070653
,0439829
3,0103678
,1480660
659,5464234
29,7938092
73,2637276
7,7983894
106,0286112
,0039365
,1149396
40,1823011
,13186264
7,12870980
,10506876
130,3312180
187,0022689
198,0048691
,10253816
130,11254858
,6220752
77,2304953
163,0097570
7,0039220
3,10305328
,4717798
3,0115232
,18500636
76,0093073
91,7238392
7,1648186
3,2097298
3,0095560
4,0085794
218,1921149
61,1361835
,0047834
3,0102266
30,0096928
,8236214
,1202514
73,2191701
9,2193053
,0142250
,0159241
281,8359848
163,0418647
9,0096425
,0430327
29,10208198
,0405977
209,11727052
,2196236
9,5692390
97,2400631
54,0065542
6,1327601
3,0033717
12,0118499
58,0087336
3,0339294
190,4536768
4,1210042
8,0103773
,9434836
4,6689014
,7488208
3,0069822
,0457437
1007,6256484
7,1313113
678,5927420
,18274188
37,15241706
4,4986134
3,6267732
7,1023500
,15239868
,9340892
,0457469
,18266546
,7392222
4,0079082
,13804506
26,0086593
1008,0059710
1009,2310332
3,3766394
12,6803046
354,5723272
73,1232200
,14277840
,8618972
148,3235888
,7262882
3,0103003
,14924852
,2813796
13,5091014
128,2196825
53,16360006
630,12801814
3,0367153
,10855390
73,4196848
212,0049189
,8354218
,13628472
7,0481459
,0079351
,1540125
1010,6226880
,7386590
,8869978
158,4875520
81,2679552
,2935974
,9094282
40,0084504
4,8332922
128,0441881
812,0062873
3,0069840
54,0338188
,14036516
4,0064418
7,0113492
83,1582453
7,0309912
1011,9603212
7,0490181
3,0187078
359,4645330
,11740766
3,0076538
1012,2909116
26,0815178
7,13125694
,0433771
1013,0061037
47,5247776
,11654032
,1639826
535,9182964
4,0089798
,0259534
168,0092671
,0457993
3,0371739
1014,1764651
,0095942
7,0893402
73,1714208
107,0099423
107,0071866
,1411815
,13064272
3,0110364
47,0093608
8,1068242
,11950864
,11944928
,1965308
58,2639514
8,7752126
149,0093978
,2309302
225,15016440
246,0028944
3,0093011
3,0082379
3,0086960
7,0066492
3,0027996
,0116817
3,0114369
43,1650048
3,0093996
,0251515
3,0077372
1015,12803682
3,0039757
3,0111244
44,4682708
34,0493424
3,0031047
64,1430132
,2871776
3,0339736
239,6086082
613,1830643
3,1020167
3,0301470
3,0084099
,0084357
4,0098635
26,1594562
30,0099235
7,0094819
39,1325004
59,0119527
,3138698
,8640928
7,0037179
402,0097050
102,0816692
249,10045260
,13412606
3,0106308
29,1996607
64,5813366
227,1079360
1016,1386925
,3067038
37,4972582
3,6803212
87,7059774
3,0327643
19,0192071
135,0404756
1017,0120338
,10937632
,14111834
,3814634
,8633464
312,0108002
3,0450340
116,8291806
68,0108941
3,0092669
316,0101217
422,0847880
71,2349144
7,1985981
135,1220198
12,0171804
3,0080354
4,0099699
19,1727261
1018,11976532
,6021482
,3707086
,1185834
,9296590
1019,0097872
1020,6741368
,7382842
177,1050160
,18181656
8,0105128
,1080016
,12392496
187,0314353
8,2732442
992,4714568
19,0081455
47,0015175
7,0092479
8,2096672
9,7949196
73,0026752
58,0117438
39,8773662
76,1616195
3,0066450
3,0111982
7,0050456
1021,1764614
37,10375916
19,0103843
134,0118414
,0161638
4,0087247
,0116503
3,0330181
7,0065854
9,0120667
64,0427954
278,9170318
,0074121
8,0091671
,14344936
48,0052080
,1183569
29,1190539
,0057093
54,0765010
43,0092297
146,7311330
,0083951
,1973552
19,7349950
4,0418586
10,0098554
,15580450
19,0429422
75,0473298
,0877105
27,0086343
,2556936
3,0106500
678,1193516
,3612274
3,1326238
128,0433362
278,2402157
,10981012
227,0071577
19,3367814
62,0067770
218,0085575
220,5278832
,7830806
140,0101523
7,0240510
3,0141109
,5267472
836,0077497
62,15796898
8,2446042
9,6722030
10,0106701
4,1637706
15,2963232
,0810895
8,1747924
,9331416
50,3714720
,12186098
10,4227392
36,0142201
53,0279112
218,14257960
36,1559547
,8245404
29,0096913
3,0051016
12,13729648
,9272198
73,0107497
,0064961
21,0095174
,11906086
12,0433442
3,0098343
,10324144
19,0144640
37,0116778
97,7394816
7,2027154
610,14989818
7,5814592
515,0082269
3,1244658
,6556890
110,0086617
,14036174
133,0117737
488,1258216
188,0283283
203,1588878
1022,2818654
,0059988
,0115151
44,0025100
189,13407060
21,12708658
,0443536
7,0398017
9,4131800
3,0036515
278,6246322
4,0082000
3,0083232
7,9131136
219,0236397
19,1245526
71,3276924
27,0090944
1023,0106227
,8174628
3,0091223
,0377770
148,2366608
7,2066051
39,0101748
7,0077921
37,0091159
4,0061385
3,0426883
27,0054851
,0027126
3,1133993
,0140644
277,0097027
,18303004
3,0073393
39,0093223
1024,0228750
88,0240772
435,0077531
,0098137
190,6958212
363,0236027
,7149066
3,0044837
83,0094962
898,1813757
,8142318
769,0473075
3,0068131
,13304286
8,1712261
7,5516328
,0076749
592,0097824
7,0075511
,0077610
7,0107756
1025,2017561
,9074360
3,0090527
,12822168
,11905962
808,0863136
1026,3809276
,15669534
,4439120
3,0822858
12,0490076
,0123099
145,0056165
3,1300853
1027,3560686
44,0100802
57,2381213
,0115491
,3216920
454,0104797
3,0056961
3,1610996
71,9779516
1028,0057427
7,0120663
37,3203620
7,0337909
3,0118509
,3708528
4,0139388
,4028464
73,14041896
3,0123964
,11799110
3,0120757
3,0076809
80,0119472
,3254454
7,0071200
1029,4538292
54,3708886
19,0905372
3,1700841
,14932528
,12448470
3,0072000
3,0041368
269,0072349
,0095262
,3758542
17,10952782
769,0412536
,4180298
140,11327514
1030,13623772
,12295244
140,1702439
98,0462335
,0374692
3,1582271
19,0103460
,1308667
14,1029241
,1277953
19,4669252
4,0384504
,7460912
7,1227183
278,0409379
3,8431078
,12625756
65,0430357
435,0455407
100,1104806
,14694762
7,0421576
34,0103002
19,0101846
423,0454931
3,0046534
271,0067958
1031,2514338
357,3722614
158,1784141
,6038226
3,0048347
1032,7270808
82,8106534
77,0492044
3,0036260
21,0271027
,9357432
107,0395495
7,0066921
,4186118
27,1618371
43,0292610
,10398318
,0079833
37,1120985
41,0295297
3,0265459
,12926794
3,0038492
7,0059764
400,0347473
165,10245722
3,0095705
3,0050957
7,0205177
338,0120737
,11054164
7,14949262
3,0072325
21,0062229
1033,10231726
3,0088568
7,0075696
3,0120753
19,0182000
165,10299528
89,0114345
3,0250323
19,11014390
,6945708
,9899340
7,1100053
,0079820
1034,13622958
,2552240
54,0102279
13,0080842
4,18183896
1035,0457495
1036,0365376
3,1777604
76,0089378
32,1715336
,10107022
,9648078
51,0069253
,13831544
9,0831387
,3469910
1037,3563262
7,0084637
,9775360
8,0093467
,0065322
,9362722
10,0092214
3,3839880
77,3800796
36,1093906
1028,0067384
68,2333508
3,8332666
,14852808
38,0278504
22,0064639
83,6772804
,2262345
269,0993846
12,0075342
19,0120907
7,13452446
61,1509767
,15547806
3,0048028
212,4579480
89,0070438
3,0064310
,11999258
10,0118747
1038,2948712
20,0433400
6,0064782
,5090166
97,1596343
4,6294822
4,0290212
,2460164
4,0105323
670,0073817
969,0101316
3,0791134
,3863010
3,0112209
1039,4912910
874,1401143
36,13622964
7,3315020
7,0061523
3,0106983
523,0449994
269,0060288
135,3300542
7,0362355
,15353964
1040,1770672
3,0096446
,15318952
3,0108186
8,1294226
22,0093756
,5084170
10,4089722
,2234048
32,0068971
,5838588
36,1925431
3,0095060
4,1409024
36,3427252
140,0103060
177,1988235
3,0034398
,7919680
140,0417225
,11020466
3,2992252
197,9325320
3,9425078
,7510346
,14591594
,9458062
,9855978
3,0100107
21,0023622
1041,10795304
140,0081376
27,0069343
8,7959026
3,1663625
487,13357236
,6712512
128,4158594
34,3451230
3,0106684
7,6012244
4,0062883
36,2034139
,13648224
110,0087903
7,0059821
3,0234215
177,0058430
64,13556320
9,0096550
6,4062536
43,7134194
3,7296862
3,13922510
239,3381008
3,0041094
3,11591424
22,0275847
1042,6560164
,15523186
1043,0379557
9,0098625
,1706601
,12643520
,0061868
128,7242816
4,9683478
222,4971344
,0382937
387,8335218
295,0119013
,4522922
3,0420293
3,4255110
1044,0248667
,7211930
,9704568
,7717440
135,15791034
7,18450678
1045,11546860
7,1169809
547,0113720
8,0070656
3,0120773
3,0049452
300,3662308
1046,1368440
4,0113677
182,0441925
7,0077234
,9353742
,0918575
64,0120515
12,1555186
,7747832
249,14681924
64,7390588
4,7616148
328,1013743
,0055200
12,9815998
1047,5090568
,12971802
124,0775552
3,0068595
62,0098251
3,0427152
134,0167565
3,0090334
,0112194
,1361469
149,0101764
,2668134
3,0120184
3,0277027
,4339192
7,3076658
,2321555
,2962726
26,2465146
644,7547410
54,0324127
,4638148
3,12951846
,0932936
30,0069436
593,0371552
40,0413895
19,0283644
100,7157146
12,4257940
4,0201694
1019,0091830
27,0119588
,15140592
7,0127919
55,8356942
184,8368406
19,0160393
,13259622
148,0817177
7,0096681
7,0116722
190,0134847
3,0032553
34,0395585
149,0120724
33,0355295
,11696276
3,10160974
3,0100514
,4216984
102,7737786
3,0112519
3,0091814
76,0120647
58,11261830
44,0097174
1048,3021686
4,15399898
364,0082912
,1498878
4,0818165
234,1135989
69,3111516
158,6162588
107,5580688
73,4465572
51,0056405
1049,0052027
,12020368
332,0068646
3,0031398
1050,8325442
219,0100623
154,0173716
3,0117880
29,0451094
22,0082818
3,0103064
21,2476706
27,0065553
128,1187064
4,1292566
3,0160429
,2192570
10,4218572
,0485323
,1690397
3,0145600
,6142094
8,6566576
54,0800369
218,0077800
4,5716280
3,1133985
234,4552524
9,0104627
213,0067592
8,0795461
100,0086393
3,0035665
464,0109688
1051,0995829
37,0368447
3,0053219
,0090594
,0176357
3,0109965
7,0467200
3,0075584
3,6857112
,0840149
,7167630
4,0461770
58,0147612
137,0090065
,4934950
,6292018
,13953638
,14330440
1052,6276768
519,9733388
,12693278
3,0058324
3,0127989
36,0972544
27,0091083
,7039224
,14298658
87,13316790
166,0078435
533,0076312
,5785964
7,0116151
3,1470171
1053,0462396
8,0219699
273,0082846
3,0045053
27,0087759
74,15469890
,18689540
,16358708
3,0095990
100,0365265
19,0075922
,4244670
203,0412523
,0147926
4,0108560
,6455162
3,0103596
3,1161064
1054,0131646
3,0469494
43,1667353
3,0760187
12,0106926
1055,14025588
,2938522
19,0446029
326,15295490
3,1509788
4,0043229
154,11398346
992,3396910
194,0396171
4,0120686
1056,11319636
,5116504
172,1242422
54,1034032
76,3315380
41,2884018
,2564106
69,10278918
19,0808146
140,0052293
,8545606
3,0089208
1057,0120815
71,0109306
32,4110388
166,0083069
,4896168
7,0047094
27,0093267
7,0323298
4,0272152
,0924317
,7000436
83,13056008
134,1535109
50,1385543
,3846120
4,8503618
3,0089318
70,3072482
,10528948
3,0022913
43,0116073
,0130417
,0081945
7,0057334
,0142371
252,0772193
170,0079641
,13266998
219,1379182
,13380510
,3619414
,0156098
3,0814075
140,0085415
,0097814
,2392383
71,11377298
,1094581
1058,14260888
100,1214983
37,0100258
22,0100143
,15101430
19,0283877
1059,0080662
7,0360201
75,7131870
3,0096874
472,1529240
41,0117951
3,0306685
3,1655442
,0135097
7,0108526
920,2801746
3,2202569
4,0081114
3,0080391
3,0053925
3,0022111
3,0896534
201,1223934
64,2557478
515,1879030
,10187680
22,0120179
148,1468387
7,0195471
332,5360996
4,0150176
10,0333780
1060,2106476
19,0820142
1061,5727208
3,1034305
,0208502
3,0264464
,3469046
227,0177991
133,8974964
3,0099750
,14294724
,18019258
7,0091859
83,0848228
3,0097670
3,9191844
187,10332588
3,8547768
36,0443435
3,0064366
19,0071222
36,0093980
,0112906
7,0070791
,17425022
4,0105811
128,2968804
19,0097883
,0477252
7,13352968
41,7531138
,6224502
146,14850172
,6920798
100,0244297
,0076200
3,0045919
212,0059592
160,10806040
3,0058529
100,6404142
9,3727202
7,2692904
,0110008
51,6286796
3,0205000
,15851766
35,0108565
148,1622547
73,0404203
128,0419946
41,5075662
3,0081375
3,0074071
22,0104714
7,0059727
3,18377720
1062,4363250
4,0081398
9,0457572
,0119346
,4485128
493,0059346
7,0068190
51,5431082
46,8128276
,14903834
32,1797504
,8160178
,0843328
8,1129423
,13798316
30,0435705
,1486670
39,0120142
,0312305
,1221815
,0459692
4,1313139
3,0057518
,13107970
,5726658
4,0089461
12,0907681
40,5473364
1063,11468254
,0884726
14,12763920
140,1178665
26,0102609
71,10055546
271,0049055
68,0090293
7,0280778
30,0116996
3,1590193
10,5968394
,1167480
58,0115725
,2930610
60,0093424
3,0104073
,9525238
3,0319960
,5923962
7,4085696
,1217213
8,2070862
,11910134
1064,8233874
36,0119942
33,5977276
592,0092596
451,0881320
43,0364045
,0140384
3,2103217
39,0109635
39,2854926
7,2938464
3,0479008
,15170340
58,0083178
843,1173745
7,0094317
135,3699508
19,1117667
137,15689108
,15096796
133,0110737
7,0070464
130,11417886
68,2557490
4,0081112
3,8169446
533,0077269
,1522846
,14827638
41,0289635
,0072355
59,0482606
4,1311071
8,9363342
3,0091149
36,0156706
1065,10293406
3,1999995
,13041104
,2261505
672,8399288
73,10999120
,12767902
82,0102167
4,0460890
39,0118040
,0059963
,8495446
,6453340
,7265260
8,6096308
434,9048368
239,10240612
7,12885666
3,0212235
,14851194
,11007190
,6241872
4,7153766
70,2318405
1066,5493706
,12357758
7,0075579
,7645102
9,13207508
27,0086176
3,0078846
19,4263482
128,5636922
7,0123351
140,9115530
148,1628055
,3517106
103,0903624
3,0036261
1067,8043434
,6579422
,11727866
8,11145118
285,0099292
3,0059124
,12517908
4,13623880
,2051941
,14412362
380,0058335
7,3168230
58,0323108
36,5294518
89,0431420
,15048108
54,2582782
822,3622120
,14986786
,10328494
4,2212008
8,5125894
9,0351977
64,6878760
7,0199727
82,0448172
140,0099143
1068,5759590
,4178838
8,13223570
,6141334
,0093207
37,0116095
3,0033712
3,5091530
4,0070121
7,4703048
75,11576124
3,0384793
3,1748227
36,10065694
3,0092795
3,0051459
3,0086491
148,2369135
,5996672
165,0099710
,2056785
,15053428
1069,4788734
64,2258904
3,0088925
73,0117104
7,0031385
38,1643247
,5433140
3,0095312
3,0112435
58,0109445
,13316066
71,7349896
7,0062384
,0200659
15,9098872
68,0086346
1070,11698202
4,0077530
368,5433138
3,0264935
3,0117891
,1872461
3,0082220
83,6902332
7,0070444
3,3367686
45,14550642
3,0817230
,13704116
462,3395184
6,0102494
7,0844330
54,1117385
,3095416
53,1462667
148,0914863
3,0093843
5,0099654
40,4844140
36,0397078
378,0085478
4,0100168
53,0055630
,0085518
,12246266
1071,0450278
,18303546
7,0056121
3,2396721
4,0120683
246,7946836
54,13400336
,5042426
,4583316
,12882132
140,0097138
158,13675832
7,0064443
1072,6951892
7,0067128
10,0098115
,1965263
83,6032328
163,4738238
29,0150980
1073,0052365
3,0287978
3,0451187
630,0118564
107,3813310
33,1437357
,13028258
83,0378793
3,0089730
,14362112
88,13964404
3,0060272
,3514596
78,0082054
,5971586
3,0104905
450,0060588
148,2975590
62,0988849
,1169841
36,0893532
3,0089114
1074,9135260
899,1231575
97,0305632
462,1075113
8,0101540
,1629374
3,0061420
,4324274
523,0086034
61,1667355
41,0113682
3,0022835
4,0186975
,0086829
,9109620
83,4720596
,7275680
,17023012
39,0202470
,1424366
,8634256
,0190198
4,0065963
3,0089346
187,6806448
48,0300657
297,18260370
59,2734804
3,0124819
,2576852
3,0060921
,3786608
,0050575
,0374407
163,11806132
3,0061715
28,0247714
,1055300
,14202738
30,0072317
50,0335245
3,0023245
3,0977663
9,0871427
54,0066769
3,0084395
71,0077696
3,0112469
203,0361240
3,0838283
,2654124
3,0042379
64,3513498
109,2400291
,0173840
3,0015400
,0343230
3,0112744
3,0035899
26,0058208
1075,9183978
3,0107979
8,2395385
3,0051003
17,0060438
3,0029992
4,11641654
,15686254
,5974030
21,0045162
22,0113010
4,0395251
3,1583420
,13491628
,15529566
3,11245972
1076,11909878
4,0104808
27,0062898
19,0116259
177,0466510
3,1937340
21,7682382
340,9383986
44,0387055
,11181824
77,6097798
3,0057897
,10905860
158,0044314
7,3149038
3,0375679
7,4108134
64,0116036
19,0079540
,1799095
,0078480
300,0149261
3,0272376
3,0126771
26,0095690
7,0289043
3,0045537
595,4244994
82,0265104
3,0042327
,2974050
27,0068935
,11320192
1077,1702009
1078,0112342
3,0108045
3,0100477
7,0060094
7,0197154
27,0055106
4,9386672
,7454352
21,1094249
4,8893974
3,8231668
154,1199550
,14014496
,0168341
,12981702
487,0300140
,10309902
89,1064884
3,0018455
387,7942736
,10768238
235,13829184
185,4900716
88,0765120
15,5241578
7,10272386
3,0093629
977,0064526
69,5457484
3,0099173
19,5628902
152,0093296
1079,0068655
97,0172156
280,0065214
,0323250
3,0364725
7,3463938
3,0095348
22,0109676
37,0079817
3,0479500
58,0089853
7,14129418
137,0068687
27,0067134
27,0058700
3,0305357
332,0070358
12,11263022
187,0079882
,12598008
3,0027194
214,0113949
58,0212559
7,0274166
3,0056687
3,0039631
41,0381174
,10366438
336,15115280
3,0240468
326,1327035
30,0045883
3,0115736
140,0129290
,13080372
3,0080025
,9828696
12,0100419
124,0420408
3,6098794
30,0117918
4,0064437
3,5746054
249,0031679
,4571004
1080,7524382
7,0120735
4,0110365
128,0108885
110,0146309
736,1564777
,0369903
1081,1124394
7,0068416
,8630174
,1640718
68,6769280
3,0763831
58,0115645
,0095525
1082,4936450
,12280510
,7846072
187,7078926
,14731794
22,0140614
8,11185940
,9859436
41,9735758
,10545298
3,0093135
1083,8633462
27,0093966
12,0112499
3,0075830
3,0328828
7,0119081
3,1878841
58,0081186
3,0091003
4,6131450
116,0055796
147,0075774
,14050960
36,0097366
7,0072354
53,0119250
194,0050105
,9340916
3,0074749
,0339334
47,0054371
,5646318
21,0062695
278,0887261
,4923002
54,0381849
,3504048
34,11585172
1084,0086135
,3366668
,5940466
278,11564570
457,13660916
128,2222042
489,0292490
7,0280707
3,1570728
1085,1413492
,4036886
3,0085276
1086,14121726
53,0058544
22,0102719
,10985510
3,1712573
7,1858481
3,0110475
,0127520
57,0105930
7,0115820
6,0106912
3,0072761
1087,11881160
3,5068650
7,0088987
3,0029870
,4120636
58,0333766
900,9015188
299,0088011
54,0120877
61,0055031
4,0112819
,8375936
,6658720
9,0431021
3,11466222
349,2145829
,8015444
4,1142977
3,0100135
73,0075744
338,3850590
36,1670345
83,0077399
,10516086
20,2268573
1088,0111161
37,4065066
3,2531334
64,6571148
4,2787278
242,0095904
64,0382765
36,1540128
,16426418
,1470843
213,4630550
159,0038348
,16345484
359,0108052
252,12139700
4,0084805
43,0072136
,0385586
808,0460829
57,0087222
,1131748
490,14650074
43,1821694
3,1510686
83,3481634
140,0116924
1089,0271383
187,0865907
3,0044391
,10223460
30,0066832
246,1552224
,13157970
26,13797216
41,0117002
165,0102687
13,0810836
3,0047849
714,0825232
3,0103671
7,0154506
4,0174480
19,6613878
40,6499752
,1095423
3,0119053
3,5159414
73,6133130
12,0205271
58,0083564
,1960029
4,0473488
154,0224853
36,1458169
3,0113627
3,0102655
3,0020686
495,3007302
21,0204700
,9128686
,0135037
,2269724
9,0808510
212,0051429
,18184122
7,2140507
,0075469
3,0103621
,11482894
822,2368254
8,2304933
159,0216800
22,6749318
92,0073012
7,8790086
76,0105112
1028,1153546
3,0014532
,0279079
12,0116661
,0283832
19,0290095
1090,0373926
3,0083001
7,1577883
7,1365519
39,0096794
7,2929652
,6399158
,6161168
40,13406320
12,0462322
1091,10808832
,10192406
613,1411697
128,1438173
,3121884
,10413648
167,4291590
3,0120131
,0453556
4,10199914
,13535920
8,0075261
7,1631867
3,0275022
9,0449487
3,0056725
1092,2245171
,0173915
30,0071115
,13997358
3,1198138
670,0291502
203,5344054
32,0497465
3,0059297
4,2224162
354,7670212
98,0970411
4,1485796
,14271876
,14039346
,12536776
,9816346
7,0396997
3,0050815
4,10969656
68,5751998
,11060882
36,0473267
140,0097758
107,0109686
3,0077233
73,10682266
21,1929297
3,0258153
,14073780
148,0088967
3,0240900
722,0079117
163,6610158
19,0418832
3,0169547
1093,0072131
3,14998742
9,1767319
659,7679452
,7554008
,4157728
7,1430626
,11018750
,1634549
83,0422861
3,1366338
9,0102089
36,6199572
37,0063350
,14671216
226,6824598
3,0102057
,10846312
8,4126476
4,0076451
,1249419
1094,2905838
7,5716464
7,0096180
,1872204
,11079116
4,2401097
3,3844362
,12712710
9,2450334
36,3272066
,2396429
172,0076885
54,1438176
,0270758
19,0109370
1095,3176980
40,0978762
3,10618286
328,0071935
56,11460992
184,0253556
64,1735485
7,0082779
4,2165922
,0486761
1096,0060033
9,5001718
,2872488
,12202962
7,0062583
140,2364897
,13410630
,0083520
,1690953
3,11880264
,9646546
,1800763
3,0047739
1097,5670152
,0124770
382,3638396
1098,8385148
,14921578
19,0102511
467,0100594
,8800384
3,0024368
68,0031971
83,4630562
3,0088213
,3314228
98,0804552
64,0366548
,11342986
59,0163579
100,0069121
87,0364970
4,5113044
445,3011894
4,3729920
3,6432466
7,0435937
7,0053677
7,0073812
83,2291540
3,2473510
13,10964530
43,0088848
3,0097733
,7896952
273,1398428
89,0087130
,2231489
,4840666
36,0901693
9,1302522
,13234058
3,0096426
3,0478988
40,1418377
3,0463985
282,0095454
73,0236640
,9445030
1099,10928086
190,1680114
,15139516
82,2538128
21,0055572
54,0398165
,7019842
,14211006
29,2351310
9,0803096
19,4255304
7,0108101
,8961886
,13919696
,11423818
135,4682788
39,1307873
158,3062096
7,0097108
,1606610
,3382518
3,0421051
3,0021814
37,2123146
19,5059406
100,10265034
7,0098774
4,0096463
140,0120458
,0184666
3,0087062
77,4827922
487,1876277
7,1137436
27,0080923
3,0179626
53,0391198
,10562854
9,1887814
,2033372
3,0085936
1100,0118912
452,1675434
4,0115907
3,2784512
88,0097662
69,5691024
7,2245003
9,0097368
135,6277462
,0372909
41,0082351
,6685596
36,0088272
53,17724102
4,5129682
53,1371630
,4728328
39,0041163
4,0114825
7,0298814
,0096461
3,0374536
54,5436228
32,6085412
3,0095989
3,0044110
21,0056119
3,0113347
435,0112579
7,0123349
3,0384642
,6829580
1101,1598642
,5318678
43,0227445
,15739482
423,0086911
,10948716
83,0271259
27,0075834
,8983228
36,1981677
9,4386242
,10896728
,3680476
8,1480295
14,2458106
7,0070868
4,10925852
,9213244
3,0039689
4,5192674
,0116426
115,0381061
3,0059793
400,4814290
3,0103360
68,4837126
,9353248
,2076347
40,0424880
7,1667321
27,13313408
9,0407384
22,0118734
1019,0482088
58,0118113
,10289938
,0297625
3,11285280
83,0106233
7,0087756
43,1374992
3,0077474
1102,10800758
,0070834
37,0172493
68,0164393
986,3707106
56,0400234
40,0434541
,14096564
7,0361089
3,0045555
9,0780548
3,0065421
21,0024844
897,0156205
281,0101700
,3410888
4,6043142
,5473860
8,0775440
41,1563738
3,0042546
9,5635026
19,1939659
47,0120804
119,2474976
22,0314123
3,0243133
68,8890158
,0084444
44,0135033
378,0056983
10,0420223
7,1730535
32,9168164
,4504438
27,12215252
613,0117331
153,0102592
4,0071772
,9161434
3,0090728
,3756580
12,0976222
41,4136084
190,0076299
19,8354344
37,12256338
27,2358891
,5785978
7,0108938
,7624934
154,0229260
3,0181875
21,0050781
1103,1629705
331,0829176
64,6774786
,11821912
1038,7400998
135,1288403
3,0056289
69,0383353
,4759674
1104,0095654
,6427166
9,0139414
1105,3903852
177,0226872
,11419114
,15557950
,0293062
12,2382396
,5113040
194,0813547
203,0465494
64,0296693
218,0053146
,11003228
3,1116186
1106,8306706
,11125620
464,0078659
39,0108473
7,0088206
,0175122
7,1332653
1107,9037222
4,0079417
4,0094057
9,0166030
7,0060841
9,0094608
178,0071565
187,12163074
64,0362165
36,0084809
148,2265398
109,2024432
3,7242142
,5523460
1108,4776998
,9707456
57,0130018
242,0105265
309,0089118
,10625492
1109,0075925
3,0098375
7,0052320
37,0077914
,1421378
201,1567437
3,6173712
,12497014
122,0384814
64,1684925
100,0429493
97,0103924
,11615234
,9568230
274,0233469
82,6663582
4,0091939
7,0250468
30,3829920
369,0089961
109,0091344
3,10986222
12,0120029
19,2099556
36,1270835
8,8323104
,2166834
30,0071032
9,3681794
3,0083146
1110,0125664
3,0046912
